aarmm;Aar;Maaned;afd1txt;FagmedTxt;sygdom_dv;ansatte_dv;mulige_dvdage;fproc_dv;sygdom_kal;ansatte_kal;mulige_kaldage;fravproc_kal
201408;2014;8;Velfærdsforvaltningen;FagMED Senior;1356,455621;1559,995975;32759,91549;0,041405;2255;1796,032258;55677;0,040501463
201408;2014;8;Velfærdsforvaltningen;FagMED Voksen Drift;833,1678918;1075,374669;22582,86805;0,036893;1261;1283,419355;39786;0,031694565
201408;2014;8;Velfærdsforvaltningen;Plejecenter Solgaven;63,0854054;58,95651218;1238,086757;0,050953;113;74,48387096;2309;0,048938934
201408;2014;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;292,7702703;315,9676962;6635,321622;0,044122;427;329,548387;10216;0,04179718
201408;2014;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;32,08108108;108,7355212;2283,445946;0,014049;43;111,5806452;3459;0,012431338
201409;2014;9;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1316,25;1414,283783;31114,24324;0,042303;1764;1553,466666;46604;0,037850828
201409;2014;9;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;496,9054054;490,3525796;10787,75676;0,046061;717;578,5666666;17357;0,041308981
201409;2014;9;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2112,007594;1782,861717;39222,95778;0,053846;2818;1956,2;58686;0,048018266
201409;2014;9;Kommunaldirektørens område;Kommunaldirektørens stabe;37,08108108;114,4766585;2518,486486;0,014723;43;122,9333333;3688;0,011659436
201409;2014;9;Kultur & Sundhed;FagMED Kultur & Borgerservice;164,6891892;270,6252844;5953,756259;0,027661;229;346,3333333;10390;0,022040423
201409;2014;9;Kultur & Sundhed;FagMED Sundhed;136,3867297;129,6074478;2851,363853;0,047832;194;150;4500;0,043111111
201409;2014;9;Teknik & Miljø;FagMED Teknik & Miljø;314,2378378;478,5554053;10528,21892;0,029847;385;495;14850;0,025925925
201409;2014;9;Uden for organisationen;;;25,74864865;566,4702703;;;28;840;
201409;2014;9;Uden for organisationen;FagMED Kultur & Borgerservice;10,7972973;9,635135133;211,972973;0,050937;13;9,999999999;300;0,043333333
201409;2014;9;Velfærdsforvaltningen;FagMED Administration Velfærd;125,8378378;134,1621621;2951,567568;0,042634;165;139;4170;0,039568345
201409;2014;9;Velfærdsforvaltningen;FagMED Senior;1912,769973;1560,376493;34328,28286;0,055719;2867;1797,6;53928;0,053163477
201409;2014;9;Velfærdsforvaltningen;FagMED Voksen Drift;1268,871621;1066,204024;23456,48854;0,054094;1867;1297,2;38916;0,047975125
201409;2014;9;Velfærdsforvaltningen;Plejecenter Solgaven;106,68;56,49044221;1242,78973;0,085839;171;72,99999999;2190;0,078082191
201409;2014;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;367,4054054;317,1072481;6976,359459;0,052664;473;331,6;9948;0,047547245
201409;2014;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;48,56756757;112,0945946;2466,081081;0,019694;59;115;3450;0,017101449
201410;2014;10;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1383,04054;1417,343419;32598,89865;0,042425;1865;1557,774193;48291;0,038620032
201410;2014;10;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;594,1381081;501,0937483;11525,15622;0,051551;875;616,9032257;19124;0,045754026
201410;2014;10;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2114,374513;1787,017311;41101,39816;0,051442;2858;1971,16129;61106;0,046771184
201410;2014;10;Kommunaldirektørens område;Kommunaldirektørens stabe;54,74324324;107,9153936;2482,054054;0,022055;66;116,3870968;3608;0,018292682
201410;2014;10;Kultur & Sundhed;FagMED Kultur & Borgerservice;165,7604648;271,9724756;6255,36694;0,026498;219;351;10881;0,020126826
201410;2014;10;Kultur & Sundhed;FagMED Sundhed;117,8726564;128,6079649;2957,983193;0,039848;168;148,3225806;4598;0,036537625
201410;2014;10;Teknik & Miljø;FagMED Teknik & Miljø;352,2567568;479,1746768;11021,01757;0,031962;442;495,3225806;15355;0,028785411
201410;2014;10;Uden for organisationen;;;24,8027027;570,4621622;;;27;837;
201410;2014;10;Uden for organisationen;FagMED Kultur & Borgerservice;0,797297297;8,910105756;204,9324324;0,00389;1;9,258064514;287;0,00348432
201410;2014;10;Velfærdsforvaltningen;FagMED Administration Velfærd;155,1891892;135,8707403;3125,027027;0,04966;194;141,0645161;4373;0,044363137
201410;2014;10;Velfærdsforvaltningen;FagMED Senior;1996,728784;1553,57941;35732,32646;0,05588;2966;1790,774193;55514;0,053427964
201410;2014;10;Velfærdsforvaltningen;FagMED Voksen Drift;1411,256486;1061,447748;24413,29822;0,057806;2024;1304,064516;40426;0,050066788
201410;2014;10;Velfærdsforvaltningen;Plejecenter Solgaven;101,6067567;56,11639244;1290,677027;0,078723;168;72,54838709;2249;0,074699866
201410;2014;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;380,3918919;322,3075793;7413,074324;0,051313;473;336,4193548;10429;0,0453543
201410;2014;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;46;113,7027027;2615,162162;0,017589;54;116;3596;0,015016685
201411;2014;11;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1359,716216;1414,549999;28291;0,048061;1933;1556,8;46704;0,041388317
201411;2014;11;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;572,8813513;501,1732431;10023,46486;0,057154;905;616,5999999;18498;0,048924208
201411;2014;11;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2378,597649;1797,815729;35956,31459;0,066152;3381;1987,633333;59629;0,056700598
201411;2014;11;Kommunaldirektørens område;Kommunaldirektørens stabe;57,72972973;111,9459459;2238,918919;0,025784;75;120;3600;0,020833333
201411;2014;11;Kultur & Sundhed;FagMED Kultur & Borgerservice;224,8837513;270,1453729;5402,907459;0,041622;333;349,6;10488;0,031750572
201411;2014;11;Kultur & Sundhed;FagMED Sundhed;108,3164479;130,7258262;2614,516525;0,041428;173;151,8;4554;0,037988581
201411;2014;11;Teknik & Miljø;FagMED Teknik & Miljø;363,8581081;466,8280405;9336,560811;0,038971;474;482,3666666;14471;0,032755165
201411;2014;11;Uden for organisationen;;;24,8027027;496,0540541;;;27;810;
201411;2014;11;Uden for organisationen;FagMED Kultur & Borgerservice;;7,797297297;155,9459459;;;7,999999999;240;
201411;2014;11;Velfærdsforvaltningen;FagMED Administration Velfærd;62,91891891;131,027027;2620,540541;0,024009;76;136,4666667;4094;0,018563751
201411;2014;11;Velfærdsforvaltningen;FagMED Senior;1800,473838;1521,742323;30434,84649;0,059158;2953;1761,2;52836;0,055889923
201411;2014;11;Velfærdsforvaltningen;FagMED Voksen Drift;1295,878649;1072,346162;21446,92324;0,060422;2067;1317,8;39534;0,052284109
201411;2014;11;Velfærdsforvaltningen;Plejecenter Solgaven;96,29729729;57,71216212;1154,243243;0,083428;165;74,99999999;2250;0,073333333
201411;2014;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;292,1621622;322,0689189;6441,378378;0,045357;393;337,1;10113;0,038860872
201411;2014;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;50,24324324;114,7027027;2294,054054;0,021901;72;117;3510;0,02051282
201412;2014;12;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1360,716216;1435,53314;30146,19595;0,045137;1934;1573,193548;48769;0,039656339
201412;2014;12;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;591,2972972;496,8565764;10433,98811;0,05667;935;608,5806451;18866;0,049560055
201412;2014;12;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2212,619865;1814,79966;38110,79286;0,058057;3134;2007,903226;62245;0,050349425
201412;2014;12;Kommunaldirektørens område;Kommunaldirektørens stabe;45,24324324;111,1737451;2334,648649;0,019379;59;118,7419355;3681;0,016028253
201412;2014;12;Kultur & Sundhed;FagMED Kultur & Borgerservice;173,3185622;275,8037672;5791,879113;0,029924;264;356,4516129;11050;0,023891402
201412;2014;12;Kultur & Sundhed;FagMED Sundhed;135,1981506;130,225776;2734,741297;0,049437;207;150,6129032;4669;0,044334975
201412;2014;12;Teknik & Miljø;FagMED Teknik & Miljø;337,0081081;464,5662161;9755,890541;0,034544;462;475;14725;0,031375212
201412;2014;12;Uden for organisationen;;5;24,8027027;520,8567568;0,009599;9;27;837;0,010752688
201412;2014;12;Uden for organisationen;FagMED Kultur & Borgerservice;7;7,797297296;163,7432432;0,042749;7;7,999999999;248;0,028225806
201412;2014;12;Velfærdsforvaltningen;FagMED Administration Velfærd;82,48648648;137,3938224;2885,27027;0,028588;106;143,5483871;4450;0,023820224
201412;2014;12;Velfærdsforvaltningen;FagMED Senior;1953,581675;1513,847117;31790,78949;0,061451;3146;1753,677419;54364;0,057869178
201412;2014;12;Velfærdsforvaltningen;FagMED Voksen Drift;1513,467567;1086,325441;22812,83427;0,066342;2386;1334,290322;41363;0,057684403
201412;2014;12;Velfærdsforvaltningen;Plejecenter Solgaven;107,667027;57,71216212;1211,955405;0,088837;170;74,99999999;2325;0,073118279
201412;2014;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;244,9459459;324,4115186;6812,641892;0,035954;319;339,6129032;10528;0,030300151
201412;2014;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;70,72972973;115,7027027;2429,756757;0,029109;89;118;3658;0,024330235
201501;2015;1;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1435,824324;1421,643178;29854,50676;0,048094;1993;1557,548387;48284;0,041276613
201501;2015;1;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;647,0464864;490,2687385;10295,64351;0,062846;1010;598,7419354;18561;0,054415171
201501;2015;1;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2330,630027;1807,3771;37954,91911;0,061405;3208;2006,451613;62200;0,051575562
201501;2015;1;Kommunaldirektørens område;Kommunaldirektørens stabe;38,37837838;106,6595881;2239,851351;0,017134;49;114,7419355;3557;0,013775653
201501;2015;1;Kultur & Sundhed;FagMED Kultur & Borgerservice;261,4193513;270,7717415;5686,206573;0,045974;372;338,6451612;10498;0,035435321
201501;2015;1;Kultur & Sundhed;FagMED Sundhed;109,7248687;127,3347451;2674,029649;0,041033;172;148;4588;0,037489102
201501;2015;1;Teknik & Miljø;FagMED Teknik & Miljø;409,5702703;463,5192406;9733,904054;0,042076;541;472,8709677;14659;0,036905655
201501;2015;1;Uden for organisationen;;6;24,8027027;520,8567568;0,011519;9;27;837;0,010752688
201501;2015;1;Uden for organisationen;FagMED Kultur & Borgerservice;3;8,273487772;173,7432432;0,017266;4;8,419354837;261;0,01532567
201501;2015;1;Velfærdsforvaltningen;FagMED Administration Velfærd;67,16216216;134,5675675;2825,918919;0,023766;87;141;4371;0,019903912
201501;2015;1;Velfærdsforvaltningen;FagMED Senior;2121,942243;1555,17305;32658,63408;0,064973;3395;1788,290322;55437;0,061240687
201501;2015;1;Velfærdsforvaltningen;FagMED Voksen Drift;1401,872973;1081,322725;22707,77724;0,061735;2232;1323,516129;41029;0,054400545
201501;2015;1;Velfærdsforvaltningen;Plejecenter Solgaven;91,36810809;58,66003856;1231,860811;0,07417;149;76,45161289;2370;0,062869198
201501;2015;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;214,7567568;322,1920849;6766,033784;0,03174;263;337,2903225;10456;0,025153022
201501;2015;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;54,32432432;116,1788932;2439,756757;0,022266;70;118,3870968;3670;0,019073569
201502;2015;2;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1570,654594;1423,997229;28479,94459;0,055149;2044;1555,928571;43566;0,04691732
201502;2015;2;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;627,5299999;493,8948647;9877,897297;0,063528;908;604,3571428;16922;0,05365796
201502;2015;2;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1988,116261;1829,990315;36599,80631;0,05432;2637;2031,785714;56890;0,04635261
201502;2015;2;Kommunaldirektørens område;Kommunaldirektørens stabe;55,75675675;108,5202703;2170,405405;0,025689;79;117,1785714;3281;0,024078024
201502;2015;2;Kultur & Sundhed;FagMED Kultur & Borgerservice;288,7027027;266,729281;5334,585622;0,054119;391;341,5357142;9563;0,040886751
201502;2015;2;Kultur & Sundhed;FagMED Sundhed;142,4867297;130,075083;2601,50166;0,05477;204;150,3928571;4211;0,048444549
201502;2015;2;Teknik & Miljø;FagMED Teknik & Miljø;387,0486486;459,5527027;9191,054054;0,042111;490;473,4999999;13258;0,036958817
201502;2015;2;Uden for organisationen;;;25,20810811;504,1621622;;;27;756;
201502;2015;2;Uden for organisationen;FagMED Kultur & Borgerservice;3;8,797297297;175,9459459;0,01705;4;8,999999997;252;0,015873015
201502;2015;2;Velfærdsforvaltningen;FagMED Administration Velfærd;110,3513513;136,4324324;2728,648649;0,040441;136;143;4004;0,033966033
201502;2015;2;Velfærdsforvaltningen;FagMED Senior;1959,083621;1557,332134;31146,6427;0,062898;3008;1796,071428;50290;0,059813084
201502;2015;2;Velfærdsforvaltningen;FagMED Voksen Drift;1362,805405;1104,859405;22097,18811;0,061673;2072;1346,571428;37704;0,054954381
201502;2015;2;Velfærdsforvaltningen;Plejecenter Solgaven;81,29729729;61,48243238;1229,648649;0,066114;132;79,67857141;2231;0,059166293
201502;2015;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;261,7297297;320,6283783;6412,567568;0,040815;320;335,5;9394;0,034064296
201502;2015;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;64,54054054;117,8918919;2357,837838;0,027372;79;121;3388;0,023317591
201503;2015;3;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1628,27027;1411,122849;31044,7027;0,052449;2153;1541,096774;47774;0,045066354
201503;2015;3;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;781,3543243;499,783071;10995,22757;0,071063;1164;613,8064515;19028;0,061173008
201503;2015;3;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2447,553279;1828,799791;40233,59542;0,060833;3314;2030;62930;0,052661687
201503;2015;3;Kommunaldirektørens område;Kommunaldirektørens stabe;80,78378378;109,8324324;2416,313513;0,033432;118;119,516129;3705;0,031848852
201503;2015;3;Kultur & Sundhed;FagMED Kultur & Borgerservice;289,1709838;268,2833729;5902,234205;0,048993;413;345,4838709;10710;0,038562091
201503;2015;3;Kultur & Sundhed;FagMED Sundhed;167,3517027;135,3482586;2977,661691;0,056202;255;156;4836;0,052729528
201503;2015;3;Teknik & Miljø;FagMED Teknik & Miljø;426,4594594;458,1970515;10080,33514;0,042306;555;471,3548386;14612;0,03798248
201503;2015;3;Uden for organisationen;;;25,2081081;554,5783784;;;27;837;
201503;2015;3;Uden for organisationen;FagMED Kultur & Borgerservice;3,797297297;9,342751841;205,5405405;0,018474;4;9,51612903;295;0,013559322
201503;2015;3;Velfærdsforvaltningen;FagMED Administration Velfærd;144,2972973;135,8427518;2988,540541;0,048283;178;142,5483871;4419;0,040280606
201503;2015;3;Velfærdsforvaltningen;FagMED Senior;1923,267757;1529,023306;33638,51276;0,057174;2948;1764,193548;54690;0,053903821
201503;2015;3;Velfærdsforvaltningen;FagMED Voksen Drift;1582,499973;1117,603385;24587,27449;0,064362;2408;1367,193548;42383;0,056815232
201503;2015;3;Velfærdsforvaltningen;Plejecenter Solgaven;56,1162162;61,15810806;1345,478378;0,041707;102;78,99999999;2449;0,041649652
201503;2015;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;273,9189189;327,3923341;7202,631351;0,03803;340;340,0967741;10543;0,032248885
201503;2015;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;42,4054054;119,8501228;2636,702703;0,016082;50;123,516129;3829;0,013058239
201504;2015;4;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1014,594594;1392,050255;26448,95486;0,03836;1439;1522,5;45675;0,031505199
201504;2015;4;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;670,5686486;507,9126456;9650,34027;0,069486;1112;619,8666666;18596;0,059797805
201504;2015;4;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1683,111486;1838,882394;34938,7655;0,048173;2550;2031,066666;60932;0,041849931
201504;2015;4;Kommunaldirektørens område;Kommunaldirektørens stabe;46,08108108;106,2233286;2018,243243;0,022832;71;115,5333333;3466;0,020484708
201504;2015;4;Kultur & Sundhed;FagMED Kultur & Borgerservice;216,3048;271,2511754;5153,772335;0,04197;364;347,4;10422;0,034926117
201504;2015;4;Kultur & Sundhed;FagMED Sundhed;108,5240733;136,0851007;2585,616915;0,041972;173;156,6;4698;0,03682418
201504;2015;4;Teknik & Miljø;FagMED Teknik & Miljø;339,4081081;476,0701279;9045,332432;0,037523;478;488,7666666;14663;0,032599058
201504;2015;4;Uden for organisationen;;;25,2081081;478,9540541;;;27;810;
201504;2015;4;Uden for organisationen;FagMED Kultur & Borgerservice;1;9,797297294;186,1486486;0,005372;1;9,999999998;300;0,003333333
201504;2015;4;Velfærdsforvaltningen;FagMED Administration Velfærd;90,27027026;137,1621621;2606,081081;0,034638;124;144;4320;0,028703703
201504;2015;4;Velfærdsforvaltningen;FagMED Senior;1459,827216;1544,623532;29347,84713;0,049742;2485;1780,466666;53414;0,046523383
201504;2015;4;Velfærdsforvaltningen;FagMED Voksen Drift;1301,194594;1121,497598;21308,45438;0,061064;2211;1393,1;41793;0,052903596
201504;2015;4;Velfærdsforvaltningen;Plejecenter Solgaven;53,36918918;60,77432428;1154,712162;0,046218;115;79;2370;0,048523206
201504;2015;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;212,472973;327,8694878;6229,52027;0,034107;296;340,7333333;10222;0,028957151
201504;2015;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;26;121,1863442;2302,540541;0,011291;27;125,4666667;3764;0,007173219
201505;2015;5;Børne- og Ungeforvaltningen;FagMED Dagtilbud;842,2816215;1371,568198;24688,22757;0,034116;1301;1504,580645;46642;0,027893315
201505;2015;5;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;635,7832432;514,4203902;9259,567027;0,068662;1168;625,1612902;19380;0,060268317
201505;2015;5;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1605,237513;1838,932432;33100,78378;0,048495;2523;2031,064516;62963;0,040071152
201505;2015;5;Kommunaldirektørens område;Kommunaldirektørens stabe;44,9054054;107,0039039;1926,07027;0,023314;75;115,9354839;3594;0,020868113
201505;2015;5;Kultur & Sundhed;FagMED Kultur & Borgerservice;205,6605622;269,7206804;4854,972249;0,04236;370;344,7096774;10686;0,034624742
201505;2015;5;Kultur & Sundhed;FagMED Sundhed;137,6448378;138,0869884;2485,565791;0,055377;256;158,9032258;4926;0,051969143
201505;2015;5;Teknik & Miljø;FagMED Teknik & Miljø;354,6405405;482,6939939;8688,491892;0,040817;541;496,2258064;15383;0,035168692
201505;2015;5;Uden for organisationen;;;25,2081081;453,7459459;;;27;837;
201505;2015;5;Uden for organisationen;FagMED Kultur & Borgerservice;;9,797297297;176,3513514;;;9,999999999;310;
201505;2015;5;Velfærdsforvaltningen;FagMED Administration Velfærd;67,29729729;135,2162162;2433,891892;0,02765;99;142;4402;0,022489777
201505;2015;5;Velfærdsforvaltningen;FagMED Senior;1468,345108;1585,754065;28543,57319;0,051442;2696;1829,967742;56729;0,047524193
201505;2015;5;Velfærdsforvaltningen;FagMED Voksen Drift;1209,767838;1125,659555;20261,872;0,059706;2225;1400,774193;43424;0,051238946
